AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
122,44,4,36.1,14.67,8,1,0,12.5,15,5.00,73,3,3,31,14.5,45,24.0,0.0,53.3,851,2014-11-15,2014,11,15,,上天草市大矢野総合体育館,PFUブルーキャッツ,仙台ベルフィーユ,寺廻太,金子健太郎,3,0,3,Win,75,Home,144,38,4,26.4,12.67,1,0,0,0.0,0,0.00,51,3,6,18,13.5,68,36.0,0.0,52.9
144,38,4,26.4,12.67,1,0,0,0.0,0,0.00,51,3,6,18,13.5,68,36.0,0.0,52.9,851,2014-11-15,2014,11,15,,上天草市大矢野総合体育館,仙台ベルフィーユ,PFUブルーキャッツ,葛和伸元,,0,3,3,Lose,75,Away,122,44,4,36.1,14.67,8,1,0,12.5,15,5.00,73,3,3,31,14.5,45,24.0,0.0,53.3
85,22,10,25.9,7.33,7,2,1,28.6,4,1.33,37,0,3,11,7.4,66,32.0,0.0,48.5,852,2014-11-15,2014,11,15,,上天草市大矢野総合体育館,フォレストリーヴズ熊本,JTマーヴェラス,中島裕二,福田みつ子,0,3,3,Lose,64,Home,98,47,5,48.0,15.67,7,2,1,28.6,8,2.67,74,5,5,30,15.8,34,23.0,0.0,67.6
98,47,5,48.0,15.67,7,2,1,28.6,8,2.67,74,5,5,30,15.8,34,23.0,0.0,67.6,852,2014-11-15,2014,11,15,,上天草市大矢野総合体育館,JTマーヴェラス,フォレストリーヴズ熊本,尾崎侯,北原勉,3,0,3,Win,64,Away,85,22,10,25.9,7.33,7,2,1,28.6,4,1.33,37,0,3,11,7.4,66,32.0,0.0,48.5
180,66,10,36.7,16.50,11,4,1,36.4,3,0.75,91,3,7,26,10.2,80,48.0,0.0,60.0,853,2014-11-16,2014,11,16,,宇城市松橋総合体育文化センター,GSS東京サンビームズ,トヨタ自動車ヴァルキューレ,笛木彰,,3,1,4,Win,105,Home,174,56,11,32.2,14.00,5,2,2,40.0,7,1.75,86,2,5,31,11.1,82,55.0,0.0,67.1
174,56,11,32.2,14.00,5,2,2,40.0,7,1.75,86,2,5,31,11.1,82,55.0,0.0,67.1,853,2014-11-16,2014,11,16,,宇城市松橋総合体育文化センター,トヨタ自動車ヴァルキューレ,GSS東京サンビームズ,加藤信也,金子健一郎,1,3,4,Lose,105,Away,180,66,10,36.7,16.50,11,4,1,36.4,3,0.75,91,3,7,26,10.2,80,48.0,0.0,60.0
114,51,3,44.7,17.00,3,0,0,0.0,8,2.67,73,0,2,25,8.6,56,27.0,0.0,48.2,854,2014-11-16,2014,11,16,,宇城市松橋総合体育文化センター,仙台ベルフィーユ,フォレストリーヴズ熊本,葛和伸元,,3,0,3,Win,76,Home,138,46,10,33.3,15.33,1,0,0,0.0,3,1.00,62,2,5,27,13.5,71,46.0,0.0,64.8
138,46,10,33.3,15.33,1,0,0,0.0,3,1.00,62,2,5,27,13.5,71,46.0,0.0,64.8,854,2014-11-16,2014,11,16,,宇城市松橋総合体育文化センター,フォレストリーヴズ熊本,仙台ベルフィーユ,中島裕二,福田みつ子,0,3,3,Lose,76,Away,114,51,3,44.7,17.00,3,0,0,0.0,8,2.67,73,0,2,25,8.6,56,27.0,0.0,48.2
185,71,3,38.4,17.75,7,2,1,28.6,2,0.50,91,0,4,28,7.7,88,56.0,0.0,63.6,855,2014-11-22,2014,11,22,,柏市中央体育館,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,,1,3,4,Lose,114,Home,178,69,8,38.8,17.25,2,1,0,50.0,10,2.50,92,5,3,28,12.2,87,59.0,0.0,67.8
178,69,8,38.8,17.25,2,1,0,50.0,10,2.50,92,5,3,28,12.2,87,59.0,0.0,67.8,855,2014-11-22,2014,11,22,,柏市中央体育館,大野石油広島オイラーズ,JAぎふリオレーナ,豆田憲昭,鈴木輝,3,1,4,Win,114,Away,185,71,3,38.4,17.75,7,2,1,28.6,2,0.50,91,0,4,28,7.7,88,56.0,0.0,63.6
143,50,8,35.0,16.67,7,3,1,42.9,2,0.67,70,2,6,17,8.4,70,49.0,0.0,70.0,856,2014-11-22,2014,11,22,,柏市中央体育館,柏エンゼルクロス,KUROBEアクアフェアリーズ,岩下忠正,飯田功也,0,3,3,Lose,86,Home,130,53,7,40.8,17.67,4,0,0,0.0,7,2.33,75,1,5,20,7.7,64,45.0,0.0,70.3
130,53,7,40.8,17.67,4,0,0,0.0,7,2.33,75,1,5,20,7.7,64,45.0,0.0,70.3,856,2014-11-22,2014,11,22,,柏市中央体育館,KUROBEアクアフェアリーズ,柏エンゼルクロス,米山弘,,3,0,3,Win,86,Away,143,50,8,35.0,16.67,7,3,1,42.9,2,0.67,70,2,6,17,8.4,70,49.0,0.0,70.0
190,58,16,30.5,14.50,11,1,2,9.1,19,4.75,91,3,5,17,7.5,86,61.0,0.0,70.9,857,2014-11-23,2014,11,23,,柏市中央体育館,KUROBEアクアフェアリーズ,JAぎふリオレーナ,米山弘,,3,1,4,Win,114,Home,189,61,7,32.3,15.25,7,2,0,28.6,4,1.00,91,2,5,23,8.1,85,66.0,0.0,77.6
189,61,7,32.3,15.25,7,2,0,28.6,4,1.00,91,2,5,23,8.1,85,66.0,0.0,77.6,857,2014-11-23,2014,11,23,,柏市中央体育館,JAぎふリオレーナ,KUROBEアクアフェアリーズ,椿本真恵,,1,3,4,Lose,114,Away,190,58,16,30.5,14.50,11,1,2,9.1,19,4.75,91,3,5,17,7.5,86,61.0,0.0,70.9
155,52,9,33.5,13.00,12,3,1,25.0,10,2.50,88,5,5,21,10.7,74,58.0,0.0,78.4,858,2014-11-23,2014,11,23,,柏市中央体育館,柏エンゼルクロス,大野石油広島オイラーズ,岩下忠正,飯田功也,3,1,4,Win,95,Home,165,58,9,35.2,14.50,4,2,0,50.0,5,1.25,83,4,8,13,8.0,82,57.0,0.0,69.5
165,58,9,35.2,14.50,4,2,0,50.0,5,1.25,83,4,8,13,8.0,82,57.0,0.0,69.5,858,2014-11-23,2014,11,23,,柏市中央体育館,大野石油広島オイラーズ,柏エンゼルクロス,豆田憲昭,鈴木輝,1,3,4,Lose,95,Away,155,52,9,33.5,13.00,12,3,1,25.0,10,2.50,88,5,5,21,10.7,74,58.0,0.0,78.4
103,23,10,22.3,7.67,4,2,0,50.0,2,0.67,40,0,8,8,5.0,62,30.0,0.0,48.4,859,2014-11-29,2014,11,29,,富谷スポーツセンター,GSS東京サンビームズ,PFUブルーキャッツ,笛木彰,,0,3,3,Lose,65,Home,82,35,5,42.7,11.67,7,1,1,14.3,14,4.67,74,6,8,30,17.7,32,24.0,0.0,75.0
82,35,5,42.7,11.67,7,1,1,14.3,14,4.67,74,6,8,30,17.7,32,24.0,0.0,75.0,859,2014-11-29,2014,11,29,,富谷スポーツセンター,PFUブルーキャッツ,GSS東京サンビームズ,寺廻太,金子健太郎,3,0,3,Win,65,Away,103,23,10,22.3,7.67,4,2,0,50.0,2,0.67,40,0,8,8,5.0,62,30.0,0.0,48.4
126,40,8,31.7,13.33,9,1,1,11.1,3,1.00,55,1,4,23,12.3,65,32.0,0.0,49.2,860,2014-11-29,2014,11,29,,富谷スポーツセンター,柏エンゼルクロス,仙台ベルフィーユ,岩下忠正,飯田功也,0,3,3,Lose,67,Home,109,49,1,45.0,16.33,4,0,0,0.0,7,2.33,73,5,6,30,16.3,50,27.0,0.0,54.0
109,49,1,45.0,16.33,4,0,0,0.0,7,2.33,73,5,6,30,16.3,50,27.0,0.0,54.0,860,2014-11-29,2014,11,29,,富谷スポーツセンター,仙台ベルフィーユ,柏エンゼルクロス,葛和伸元,,3,0,3,Win,67,Away,126,40,8,31.7,13.33,9,1,1,11.1,3,1.00,55,1,4,23,12.3,65,32.0,0.0,49.2
171,59,7,34.5,11.80,8,0,1,0.0,8,1.60,100,3,5,33,10.7,81,53.0,0.0,65.4,861,2014-11-29,2014,11,29,,猫田記念体育館,KUROBEアクアフェアリーズ,JTマーヴェラス,米山弘,武田一星,3,2,5,Win,121,Home,171,73,7,42.7,14.60,13,4,2,30.8,10,2.00,107,8,22,24,12.3,95,59.0,0.0,62.1
171,73,7,42.7,14.60,13,4,2,30.8,10,2.00,107,8,22,24,12.3,95,59.0,0.0,62.1,861,2014-11-29,2014,11,29,,猫田記念体育館,JTマーヴェラス,KUROBEアクアフェアリーズ,尾崎侯,北原勉,2,3,5,Lose,121,Away,171,59,7,34.5,11.80,8,0,1,0.0,8,1.60,100,3,5,33,10.7,81,53.0,0.0,65.4
112,22,9,19.6,7.33,5,2,1,40.0,3,1.00,45,2,1,11,9.7,65,39.0,0.0,60.0,862,2014-11-29,2014,11,29,,猫田記念体育館,トヨタ自動車ヴァルキューレ,大野石油広島オイラーズ,加藤信也,金子健一郎,0,3,3,Lose,68,Home,118,49,7,41.5,16.33,5,1,1,20.0,8,2.67,73,3,7,24,11.8,44,31.0,0.0,70.5
118,49,7,41.5,16.33,5,1,1,20.0,8,2.67,73,3,7,24,11.8,44,31.0,0.0,70.5,862,2014-11-29,2014,11,29,,猫田記念体育館,大野石油広島オイラーズ,トヨタ自動車ヴァルキューレ,豆田憲昭,鈴木輝,3,0,3,Win,68,Away,112,22,9,19.6,7.33,5,2,1,40.0,3,1.00,45,2,1,11,9.7,65,39.0,0.0,60.0
125,32,14,25.6,10.67,12,4,2,33.3,8,2.67,56,1,5,18,9.5,66,39.0,0.0,59.1,863,2014-11-30,2014,11,30,,富谷スポーツセンター,柏エンゼルクロス,PFUブルーキャッツ,岩下忠正,飯田功也,0,3,3,Lose,70,Home,116,47,6,40.5,15.67,5,3,0,60.0,6,2.00,74,2,8,25,10.6,51,32.0,0.0,62.7
116,47,6,40.5,15.67,5,3,0,60.0,6,2.00,74,2,8,25,10.6,51,32.0,0.0,62.7,863,2014-11-30,2014,11,30,,富谷スポーツセンター,PFUブルーキャッツ,柏エンゼルクロス,寺廻太,金子健太郎,3,0,3,Win,70,Away,125,32,14,25.6,10.67,12,4,2,33.3,8,2.67,56,1,5,18,9.5,66,39.0,0.0,59.1
144,40,13,27.8,13.33,9,1,2,11.1,2,0.67,57,0,3,28,12.3,68,39.0,0.0,57.4,864,2014-11-30,2014,11,30,,富谷スポーツセンター,GSS東京サンビームズ,仙台ベルフィーユ,笛木彰,,0,3,3,Lose,79,Home,113,52,2,46.0,17.33,0,0,0,-,8,2.67,77,1,8,29,10.7,54,26.0,0.0,48.1
113,52,2,46.0,17.33,0,0,0,-,8,2.67,77,1,8,29,10.7,54,26.0,0.0,48.1,864,2014-11-30,2014,11,30,,富谷スポーツセンター,仙台ベルフィーユ,GSS東京サンビームズ,葛和伸元,,3,0,3,Win,79,Away,144,40,13,27.8,13.33,9,1,2,11.1,2,0.67,57,0,3,28,12.3,68,39.0,0.0,57.4
122,39,8,32.0,13.00,1,0,1,0.0,2,0.67,64,3,6,19,11.2,61,43.0,0.0,70.5,865,2014-11-30,2014,11,30,,猫田記念体育館,トヨタ自動車ヴァルキューレ,JTマーヴェラス,加藤信也,金子健一郎,0,3,3,Lose,76,Home,107,48,5,44.9,16.00,6,0,1,0.0,6,2.00,74,3,12,16,8.9,58,36.0,0.0,62.1
107,48,5,44.9,16.00,6,0,1,0.0,6,2.00,74,3,12,16,8.9,58,36.0,0.0,62.1,865,2014-11-30,2014,11,30,,猫田記念体育館,JTマーヴェラス,トヨタ自動車ヴァルキューレ,尾崎侯,北原勉,3,0,3,Win,76,Away,122,39,8,32.0,13.00,1,0,1,0.0,2,0.67,64,3,6,19,11.2,61,43.0,0.0,70.5
129,40,8,31.0,13.33,9,1,1,11.1,4,1.33,61,0,3,21,8.6,68,39.0,0.0,57.4,866,2014-11-30,2014,11,30,,猫田記念体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,武田一星,0,3,3,Lose,82,Home,133,55,7,41.4,18.33,3,1,1,33.3,4,1.33,74,2,5,28,11.9,58,37.0,0.0,63.8
133,55,7,41.4,18.33,3,1,1,33.3,4,1.33,74,2,5,28,11.9,58,37.0,0.0,63.8,866,2014-11-30,2014,11,30,,猫田記念体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,豆田憲昭,鈴木輝,3,0,3,Win,82,Away,129,40,8,31.0,13.33,9,1,1,11.1,4,1.33,61,0,3,21,8.6,68,39.0,0.0,57.4
130,42,6,32.3,14.00,11,2,1,18.2,3,1.00,57,2,2,18,11.4,70,46.0,0.0,65.7,867,2014-12-20,2014,12,20,,元気フィールド仙台（仙台市新田東総合運動場）,JAぎふリオレーナ,PFUブルーキャッツ,椿本真恵,,0,3,3,Lose,71,Home,117,50,5,42.7,16.67,10,3,0,30.0,11,3.67,73,3,3,21,10.5,53,35.0,0.0,66.0
117,50,5,42.7,16.67,10,3,0,30.0,11,3.67,73,3,3,21,10.5,53,35.0,0.0,66.0,867,2014-12-20,2014,12,20,,元気フィールド仙台（仙台市新田東総合運動場）,PFUブルーキャッツ,JAぎふリオレーナ,寺廻太,金子健太郎,3,0,3,Win,71,Away,130,42,6,32.3,14.00,11,2,1,18.2,3,1.00,57,2,2,18,11.4,70,46.0,0.0,65.7
197,64,8,32.5,16.00,3,1,0,33.3,14,3.50,97,4,8,42,14.3,70,39.0,0.0,55.7,868,2014-12-20,2014,12,20,,元気フィールド仙台（仙台市新田東総合運動場）,大野石油広島オイラーズ,仙台ベルフィーユ,豆田憲昭,鈴木輝,3,1,4,Win,102,Home,182,40,6,22.0,10.00,2,0,0,0.0,9,2.25,74,2,3,30,12.6,88,43.0,0.0,48.9
182,40,6,22.0,10.00,2,0,0,0.0,9,2.25,74,2,3,30,12.6,88,43.0,0.0,48.9,868,2014-12-20,2014,12,20,,元気フィールド仙台（仙台市新田東総合運動場）,仙台ベルフィーユ,大野石油広島オイラーズ,葛和伸元,,1,3,4,Lose,102,Away,197,64,8,32.5,16.00,3,1,0,33.3,14,3.50,97,4,8,42,14.3,70,39.0,0.0,55.7
225,78,4,34.7,15.60,10,7,0,70.0,4,0.80,111,4,9,43,12.7,104,58.0,0.0,55.8,869,2014-12-20,2014,12,20,,岡崎中央総合公園総合体育館,トヨタ自動車ヴァルキューレ,柏エンゼルクロス,加藤信也,金子健一郎,3,2,5,Win,116,Home,211,74,16,35.1,14.80,8,1,1,12.5,14,2.80,111,3,7,43,11.8,101,55.0,0.0,54.5
211,74,16,35.1,14.80,8,1,1,12.5,14,2.80,111,3,7,43,11.8,101,55.0,0.0,54.5,869,2014-12-20,2014,12,20,,岡崎中央総合公園総合体育館,柏エンゼルクロス,トヨタ自動車ヴァルキューレ,岩下忠正,飯田功也,2,3,5,Lose,116,Away,225,78,4,34.7,15.60,10,7,0,70.0,4,0.80,111,4,9,43,12.7,104,58.0,0.0,55.8
178,70,11,39.3,17.50,9,3,3,33.3,7,1.75,96,4,4,40,13.7,85,45.0,0.0,52.9,870,2014-12-20,2014,12,20,,岡崎中央総合公園総合体育館,GSS東京サンビームズ,フォレストリーヴズ熊本,笛木彰,,3,1,4,Win,104,Home,181,56,9,30.9,14.00,1,1,0,100.0,12,3.00,93,2,6,40,12.9,92,48.0,0.0,52.2
181,56,9,30.9,14.00,1,1,0,100.0,12,3.00,93,2,6,40,12.9,92,48.0,0.0,52.2,870,2014-12-20,2014,12,20,,岡崎中央総合公園総合体育館,フォレストリーヴズ熊本,GSS東京サンビームズ,中島裕二,福田みつ子,1,3,4,Lose,104,Away,178,70,11,39.3,17.50,9,3,3,33.3,7,1.75,96,4,4,40,13.7,85,45.0,0.0,52.9
142,45,9,31.7,15.00,7,4,0,57.1,2,0.67,66,1,6,22,9.8,68,40.0,0.0,58.8,871,2014-12-21,2014,12,21,,元気フィールド仙台（仙台市新田東総合運動場）,大野石油広島オイラーズ,PFUブルーキャッツ,豆田憲昭,鈴木輝,0,3,3,Lose,78,Home,130,43,6,33.1,14.33,10,3,2,30.0,12,4.00,74,3,6,25,11.7,59,37.0,0.0,62.7
130,43,6,33.1,14.33,10,3,2,30.0,12,4.00,74,3,6,25,11.7,59,37.0,0.0,62.7,871,2014-12-21,2014,12,21,,元気フィールド仙台（仙台市新田東総合運動場）,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,金子健太郎,3,0,3,Win,78,Away,142,45,9,31.7,15.00,7,4,0,57.1,2,0.67,66,1,6,22,9.8,68,40.0,0.0,58.8
127,52,7,40.9,17.33,11,5,0,45.5,8,2.67,73,2,9,33,13.8,56,32.0,0.0,57.1,872,2014-12-21,2014,12,21,,元気フィールド仙台（仙台市新田東総合運動場）,JTマーヴェラス,仙台ベルフィーユ,尾崎侯,北原勉,3,0,3,Win,78,Home,118,34,7,28.8,11.33,3,1,0,33.3,4,1.33,61,4,4,21,14.2,63,29.0,0.0,46.0
118,34,7,28.8,11.33,3,1,0,33.3,4,1.33,61,4,4,21,14.2,63,29.0,0.0,46.0,872,2014-12-21,2014,12,21,,元気フィールド仙台（仙台市新田東総合運動場）,仙台ベルフィーユ,JTマーヴェラス,葛和伸元,,0,3,3,Lose,78,Away,127,52,7,40.9,17.33,11,5,0,45.5,8,2.67,73,2,9,33,13.8,56,32.0,0.0,57.1
126,34,7,27.0,11.33,4,0,1,0.0,3,1.00,50,0,6,25,12.5,67,38.0,0.0,56.7,873,2014-12-21,2014,12,21,,岡崎中央総合公園総合体育館,GSS東京サンビームズ,KUROBEアクアフェアリーズ,笛木彰,,0,3,3,Lose,74,Home,117,38,5,32.5,12.67,12,3,0,25.0,13,4.33,73,6,5,24,15.1,44,19.0,0.0,43.2
117,38,5,32.5,12.67,12,3,0,25.0,13,4.33,73,6,5,24,15.1,44,19.0,0.0,43.2,873,2014-12-21,2014,12,21,,岡崎中央総合公園総合体育館,KUROBEアクアフェアリーズ,GSS東京サンビームズ,米山弘,武田一星,3,0,3,Win,74,Away,126,34,7,27.0,11.33,4,0,1,0.0,3,1.00,50,0,6,25,12.5,67,38.0,0.0,56.7
124,42,7,33.9,14.00,4,0,1,0.0,2,0.67,63,2,5,31,14.8,69,45.0,0.0,65.2,874,2014-12-21,2014,12,21,,岡崎中央総合公園総合体育館,トヨタ自動車ヴァルキューレ,フォレストリーヴズ熊本,加藤信也,金子健一郎,0,3,3,Lose,71,Home,115,47,7,40.9,15.67,1,0,0,0.0,11,3.67,73,2,4,22,9.7,58,25.0,0.0,43.1
115,47,7,40.9,15.67,1,0,0,0.0,11,3.67,73,2,4,22,9.7,58,25.0,0.0,43.1,874,2014-12-21,2014,12,21,,岡崎中央総合公園総合体育館,フォレストリーヴズ熊本,トヨタ自動車ヴァルキューレ,中島裕二,福田みつ子,3,0,3,Win,71,Away,124,42,7,33.9,14.00,4,0,1,0.0,2,0.67,63,2,5,31,14.8,69,45.0,0.0,65.2
231,72,11,31.2,18.00,17,2,1,11.8,7,1.75,103,1,6,40,10.5,87,66.0,0.0,75.9,875,2015-01-10,2015,01,10,,松任総合運動公園体育館,JAぎふリオレーナ,GSS東京サンビームズ,椿本真恵,,3,1,4,Win,119,Home,223,61,16,27.4,15.25,11,1,1,9.1,7,1.75,89,0,2,21,5.9,97,56.0,0.0,57.7
223,61,16,27.4,15.25,11,1,1,9.1,7,1.75,89,0,2,21,5.9,97,56.0,0.0,57.7,875,2015-01-10,2015,01,10,,松任総合運動公園体育館,GSS東京サンビームズ,JAぎふリオレーナ,笛木彰,,1,3,4,Lose,119,Away,231,72,11,31.2,18.00,17,2,1,11.8,7,1.75,103,1,6,40,10.5,87,66.0,0.0,75.9
157,60,7,38.2,15.00,9,3,0,33.3,7,1.75,93,0,6,27,7.3,84,60.0,0.0,71.4,876,2015-01-10,2015,01,10,,松任総合運動公園体育館,PFUブルーキャッツ,JTマーヴェラス,寺廻太,金子健太郎,1,3,4,Lose,114,Home,165,67,7,40.6,16.75,12,4,0,33.3,10,2.50,99,6,12,21,10.8,87,60.0,0.0,69.0
165,67,7,40.6,16.75,12,4,0,33.3,10,2.50,99,6,12,21,10.8,87,60.0,0.0,69.0,876,2015-01-10,2015,01,10,,松任総合運動公園体育館,JTマーヴェラス,PFUブルーキャッツ,尾崎侯,北原勉,3,1,4,Win,114,Away,157,60,7,38.2,15.00,9,3,0,33.3,7,1.75,93,0,6,27,7.3,84,60.0,0.0,71.4
211,65,5,30.8,16.25,8,2,0,25.0,10,2.50,97,0,3,36,9.3,83,54.0,0.0,65.1,877,2015-01-11,2015,01,11,,松任総合運動公園体育館,JAぎふリオレーナ,フォレストリーヴズ熊本,椿本真恵,,3,1,4,Win,111,Home,231,67,10,29.0,16.75,1,0,0,0.0,9,2.25,90,0,7,29,8.1,94,58.0,0.0,61.7
231,67,10,29.0,16.75,1,0,0,0.0,9,2.25,90,0,7,29,8.1,94,58.0,0.0,61.7,877,2015-01-11,2015,01,11,,松任総合運動公園体育館,フォレストリーヴズ熊本,JAぎふリオレーナ,中島裕二,福田みつ子,1,3,4,Lose,111,Away,211,65,5,30.8,16.25,8,2,0,25.0,10,2.50,97,0,3,36,9.3,83,54.0,0.0,65.1
114,45,3,39.5,15.00,2,1,0,50.0,8,2.67,74,4,5,21,11.7,49,32.0,0.0,65.3,878,2015-01-11,2015,01,11,,松任総合運動公園体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,金子健太郎,3,0,3,Win,81,Home,126,41,7,32.5,13.67,11,4,0,36.4,2,0.67,56,1,7,16,8.6,68,44.0,0.0,64.7
126,41,7,32.5,13.67,11,4,0,36.4,2,0.67,56,1,7,16,8.6,68,44.0,0.0,64.7,878,2015-01-11,2015,01,11,,松任総合運動公園体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,武田一星,0,3,3,Lose,81,Away,114,45,3,39.5,15.00,2,1,0,50.0,8,2.67,74,4,5,21,11.7,49,32.0,0.0,65.3
108,34,7,31.5,11.33,4,0,0,0.0,3,1.00,62,2,2,26,13.4,67,33.0,0.0,49.3,879,2015-01-17,2015,01,17,,上尾市民体育館,GSS東京サンビームズ,JTマーヴェラス,笛木彰,,0,3,3,Lose,79,Home,103,52,8,50.5,17.33,18,7,1,38.9,7,2.33,79,4,11,31,14.1,59,32.0,0.0,54.2
103,52,8,50.5,17.33,18,7,1,38.9,7,2.33,79,4,11,31,14.1,59,32.0,0.0,54.2,879,2015-01-17,2015,01,17,,上尾市民体育館,JTマーヴェラス,GSS東京サンビームズ,尾崎侯,北原勉,3,0,3,Win,79,Away,108,34,7,31.5,11.33,4,0,0,0.0,3,1.00,62,2,2,26,13.4,67,33.0,0.0,49.3
